title,description,n_reviews,stars_avg,price_range,extra_features,street,opening_hours,phone_number,reviews,extra_content
Restaurante Porrue,Restaurante sofisticado de cocina vasca creativa con productos de temporada y proximidad menú degustación y maridaje de vinos.,961,"4,4",Más de 100€,,,"{'miércoles': ['13:00–24:00'], 'jueves': ['13:00–24:00'], 'viernes': ['13:00–24:00'], 'sábado': ['13:00–24:00'], 'domingo': ['13:00–17:00'], 'lunes': ['13:00–24:00'], 'martes': ['13:00–24:00']}",,"['¡Espectacular! personal muy amable, preparación, calidad, excepcional.…Más', 'El sitio carece de sentido alguno. La atención del servicio ha sido excepcional, el lugar es hermoso y sumamente tranquilo. La vajilla era de una belleza…Más', 'Primera vez en Porrue y nos encantó. Pedimos unas setas fuera de carta que estaban realmente ricas y una carne que era mantequilla, perfectamente cocinada, de…Más']","['Restaurant · Jatetxea Porrue Alameda Recalde 4 · Bilbao Phone +34 94 423 13 13 Alameda Recalde 4 · Bilbao Reservas +34 94 423 13 13 Porrue Restaurant...', 'Y hubo que cenar 🍽️ Porrue es un #restaurante sofisticado de cocina vasca creativa con productos de temporada y proximidad ubicado en el entorno de Museo...', 'Horarios Cerrado ahora · Lunes de 13:00 a 00:00 · Martes de 13:00 a 00:00 · Miércoles de 13:00 a 00:00 · Jueves de 13:00 a 00:00 · Viernes de 13:00 a 00:00...']"
Taska Beltz | Vinos Rock y Cazuelitas,,155,"4,7",10-20€,,"Pilota Kalea, 4, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['17:00–24:00'], 'jueves': ['17:00–1:00'], 'viernes': ['17:00–1:30'], 'sábado': ['13:00–1:30'], 'domingo': ['13:00–18:30'], 'lunes': ['Cerrado'], 'martes': ['Cerrado']}",688 62 91 59,"['Es la mejor taska de Bilbao. Vinos naturales, de bodegas selectas, comida típica vasca (pero de verdad). El dueño controla muchísimo de vinos y gastronomía y…Más', 'El mejor sitio de Bilbao de vinos naturales, cazuelitas y talos espectaculares, un servicio excelente con una musica fantástica. Joseba una makina y un apasionado de su trabajo. No ha…Más', 'Genial la música y el ambiente. Cuando llegamos ya no tenían talos porque eran las 23:00, pero pedimos queso y estaba bastante bueno. Variedad de vinos aunque en mi opinión…Más']","['Estamos situados en pleno Casco Viejo de Bilbao. Ven y conócenos! +34 688 629 159. Taska Beltz 2024 © • Pilota Kalea 4 48005 Bilbao • Tel: 688 629 159. zh...', '4 abr 2021 — Joseba Gorroño abraza su herencia tabernera en un local a medida donde sirve vinos diferentes y guisos de siempre.', 'Es la mejor taska de Bilbao. Vinos naturales de bodegas selectas comida típica vasca pero de verdad. El dueño controla muchísimo de vinos y gastronomía...']"
Txapela Taberna,Comedor de madera y piedra en restaurante con productos de El Bierzo cocina típica vasca y vinos ecológicos.,743,"4,1",10-30€,,,"{'miércoles': ['12:00–16:00', '19:30–23:00'], 'jueves': ['12:00–16:00', '19:30–23:00'], 'viernes': ['12:00–16:00', '19:30–23:00'], 'sábado': ['12:00–16:00', '19:30–23:00'], 'domingo': ['12:00–16:00', '19:30–23:00'], 'lunes': ['12:00–16:00', '19:30–23:00'], 'martes': ['Cerrado']}",,"['Todo muy rico . Con opción a carta y menú. El servicio bueno y muy amables. El local está muy bien y en pleno casco viejo. Lo recomiendo. Yo pedí carta.…Más', 'Menú de 28 euros adulto y 16 el de niño. Personalmente el de niño me parece muy caro para lo que entra (un único plato con unos pocos espaguetis, 2 croquetas y…Más', 'Buena comida, buen ambiente y un servicio maravilloso. La chica que me atendió es muy empática. La verdad es que se está agusto y es comida casera y muy rica.…Más']","['El restaurante Txapela Taberna está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 3; Servicio: 3; Calidad/precio: 3...', 'menú del día PRIMER PLATO A ELEGIR ENSALADILLA RUSA CASERA ENSALADA TEMPLADA DE FOIE CON FRUTOS ROJOS ALUBIADA CON SACRAMENTOS PASTEL DE VERDURAS CON SALSA...', 'Bar y restaurante típico. Menús carta raciones hamburguesas montaditos sándwiches. Todo hecho al momento. #txapelataberna #cascoviejo #bilbao.']"
Odoloste Restaurante,Restaurante acogedor y moderno con platos creativos de cerdo postres caseros y una amplia carta de vinos.,448,"4,4",50-60€,,,"{'miércoles': ['Cerrado'], 'jueves': ['13:00–15:30', '20:30–22:00'], 'viernes': ['13:00–15:30', '20:30–22:30'], 'sábado': ['13:00–15:30', '20:30–22:30'], 'domingo': ['13:00–15:30'], 'lunes': ['13:00–15:30'], 'martes': ['Cerrado', 'Actualizado por esta empresa hace 10 semanas']}",,"['Fuimos a comer y nos dejamos recomendar por el chef. Todos los platos, absolutamente geniales. Sabores muy buenos acompañados de una gran presentación. Para…Más', 'Un sitio agradable, tranquilo con una selección de platos para todos los gustos.…Más', 'Recomiendo al 100% Trato inmejorable, los camareros han sido muy agradables y atentos. Un verdadero placer. La comida ha sido espectacular. Cada plato nos ha…Más']","['Odoloste un espacio diseñado para disfrutar de la gastronomía desde sus raíces. A tan solo 100 metros del Museo Guggengeim en Bilbao.', 'Descubre nuestra deliciosa carta en Odoloste. Productos de alta calidad y temporada en platos con sabor y presentación únicos. Menús degustación disponibles...', 'El restaurante Odoloste está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4.5; Calidad/precio: 4.5...']"
Restaurante Cevitxef,Bar restaurante moderno y acogedor de cocina peruana que sirve ceviche pasta y ostras.,12000,"4,7",20-30€,,"Alameda de Recalde, 53, Abando, 48010 Bilbao, Biscay","{'miércoles': ['13:00–16:00', '20:00–22:30'], 'jueves': ['13:00–16:00', '20:00–22:30'], 'viernes': ['13:00–16:00', '20:00–23:00'], 'sábado': ['13:00–16:00', '20:00–23:00'], 'domingo': ['13:00–16:00'], 'lunes': ['13:00–16:00', '20:00–22:30'], 'martes': ['13:00–16:00', '20:00–22:30']}",,"['Nos atendió Matías, fue muy atento.\nPedimos varios platos fríos y nos pareció que eran ricos cada uno de ellos.…Más', 'Explosión de sabores (pasamos del ácido, dulce y picante en un sólo plato), servicio rápido y personal amable.…Más', 'Uno de los mejores restaurantes de Bilbao. He perdido la cuenta de las veces que he ido, y la verdad que está todo buenísimo. Recomiendo mucho el Cevitxe Mixto.…Más']","['La cevichería de Bilbao sabores peruanos y venezolanos mimetizados con el entorno y plasmados en platos saludables frescos exóticos y deliciosos.', 'El restaurante Cevitxef está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4.5; Calidad/precio: 4.5...', ""La cevichería del norte. Vivimos el ceviche como religión. Alameda rekalde 53 Bilbao Spain 48010. www.cevitxef.com. Cooltura's profile picture. Cooltura.""]"
Serantes III,Vivero propio y barra de raciones en marisquería y restaurante con lámparas de pared y cuadros clásicos.,969,"4,2",€€€,,,"{'miércoles': ['9:00–1:00'], 'jueves': ['9:00–1:00'], 'viernes': ['9:00–1:00'], 'sábado': ['10:00–1:00'], 'domingo': ['10:00–1:00'], 'lunes': ['Cerrado'], 'martes': ['9:00–1:00']}",,"['Producto excepcional. Si vas buscando un buen marisco. Este es tu sitio ideal. El precio concuerda con la calidad del producto es excelente. Todo de maravilla…Más', 'Unos platos de lujo y una atención espectacular. No es el más barato que puedes encontrar pero es que la calidad se paga y en este caso sin duda merece la pena.…Más', 'Excelente restaurante cerca del Guggenheim en Bilbao, con muy buen producto, mejor atención y servicio. No podéis dejar de comer las rabas de calamar rebozadas, exquisitas.…Más']","['Restaurante y marisquearía con tres locales y más de 60 años en Bilbao. Bastión de la cocina tradicional vasca en el centro de Bilbao.', 'El restaurante Restaurante Serantes III está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 4; Calidad/precio: 3...', '5 ago 2022 — Restaurante Serantes III se localiza en la Calle Alameda Mazarredo 75 de Bilbao una marisquería fa000iar y elegante especialiazada en cocina...']"
Bar Campeón & Euskallions Taldea,,257,"4,6",1-10€,,"Luis Briñas K., 3, Basurtu-Zorrotza, 48013 Bilbo, Bizkaia","{'miércoles': ['9:30–21:00'], 'jueves': ['9:30–22:00'], 'viernes': ['9:15–23:30'], 'sábado': ['10:30–23:00'], 'domingo': ['10:30–15:30'], 'lunes': ['Cerrado'], 'martes': ['9:30–21:00', 'Confirmado por esta empresa hace 6 semanas']}",,"['Frente al estadio! La vista espectacular! Donde está la acción 🤩cerveza bien fría, pintxos muy higiénicos cerrados en plástico🥰y la amabilidad y asesoramiento de la gente tras la barra, para …Más', 'Fuimos un grupo de amigos, y paramos por casualidad, horas antes del partido. Tomando la primera cerveza conocimos al mítico Leon Belga, el chico y la chica que…Más', 'No se puede sentir mas agusto uno alli. Esti es una mujer especial, trabajadora, d8vertida, amiga de sus amigos y una profesional en lo suyo. Rober su compañero…Más']","['Bar Campeón Bilbao. 662 Me gusta · 36 personas están hablando de esto · 355 personas han estado aquí. Desayunos y pintxos muy de Bilbao. Tortillas...', '20 feb 2024 — Este es el sitio con mejor calidad cerca de Museo Maritimo Ria de Bilbao. Este bar te propone probar unas tortitas de pan atrayentes.', 'Pequeño bar de gran ambiente. Con nuestras locuras y las vuestras lo convertimos en el mejor bar de San Mamés. Luis Briñas 3 Bilbao Spain 48013.']"
Fiero Cocktail School Bar,,318,"4,7",10-20€,,"Gregorio de la Revilla Zumarkalea, 3, Abando, 48011 Bilbo, Bizkaia","{'miércoles': ['16:00–2:00'], 'jueves': ['16:00–2:00'], 'viernes': ['16:00–3:00'], 'sábado': ['13:00–3:00'], 'domingo': ['13:00–2:00'], 'lunes': ['16:00–2:00'], 'martes': ['16:00–2:00']}",,"['Una de las mejores bares de coktails de Bilbao sin ninguna duda.…Más', 'Tragos excelentes hechos con mucha atención y detalle. Buen lugar para tomar algo ya sea uno solo o con amigos. El dueño Eneko y los camareros son súper majos.…Más', 'Fuimos cuatro amigas el sábado por la noche después de cenar. Ambiente tranquilo para un sábado por la noche lluvioso y frio. Los camareros muy amables y ……Más']","['1921 Followers 174 Following 55 Posts - See Instagram photos and videos from FIERO COCKTAIL BAR-SCHOOL @fiero_cocktail_bar', 'Ubicación y contacto. Gregorio De La Revilla  3 48011 Bilbao España.', 'Fiero Cocktail Bar es un lugar que te cautiva en cuanto entras. Su decoración su ambiente su música y el buen rollo que se respira te atrapan. ¡¡Nos fascina!!']"
Restaurante Ágape,Platos creativos con un toque internacional servidos en un restaurante refinado con paredes sencillas decoradas con detalles rojos.,19000,"4,6",10-20€,,,"{'miércoles': ['13:30–16:00'], 'jueves': ['13:30–16:00'], 'viernes': ['13:30–16:00', '21:00–23:00'], 'sábado': ['13:30–16:00', '21:00–23:00'], 'domingo': ['Cerrado'], 'lunes': ['13:30–16:00'], 'martes': ['13:30–16:00']}",,"['Fuimos a comer con reserva un menú de 29 euros de fin de semana. El local no es muy grande pero tienen unas cuantas mesitas. El personal muy atento y simpatico.…Más', 'Comimos muy bien. Parecen platos pequeños pero están muy bien de tamaños. Nosotros no teníamos reserva y por suerte comimos jeje pero recomiendo reservar. Lo recomien…Más', 'Hemos comido de maravilla! Relación calidad/precio ( 17 e menu del día con bebida y postre) inmejorable. El arroz con carrillera estaba buenísimo!!! Si tienes…Más']","['Cocina de autor. Menú del día y menú de fin de semana en Bilbao zona Bilbao La Vieja.', 'El restaurante Restaurante Agape está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4.5; Calidad/precio: 4.5...', 'Restaurante Ágape Bilbao Spain. 1598 likes · 1 talking about this · 922 were here. Tapas Bar & Restaurant.']"
Restaurante GRECOCINA Cocina Griega y Mediterránea,Restaurante de estilo rústico-chic con platos griegos postres vinos y opciones vegetarianas.,13000,"4,5",20-30€,,,{},,"['Era la primera vez que comía comida griega y me encantó. La carta no es muy extensa pero todo lo que probé estaba exquisito, el apio nabo fue un plato que me sorprendió gratamente. …Más', 'Había comido hace mucho añli y recordaba la amabilidad del dueño. Fuimos tres amigas y estaba todo riquísimos. Muy atento el personal que eso siempre es de…Más', 'Genial, no lo conocía y me encantó. Trato estupendo, servicio rápido. La comida muy rica. Lo que más me gustó el verdadero yogurt griego y la pasta.…Más']","['Visítenos Restaurante GRECOCINA Cocina Griega y Mediterránea en Bilbao degustar deliciosos platos repletos de sabores Griegos y Mediterráneos.', 'Tipos de cocina. Mediterránea Europea Griega Saludable. Dietas especiales. Opciones vegetarianas Opciones veganas Opciones sin gluten. Ver todos los...', 'El mejor restaurante GRIEGO en Bilbao. Síguenos y descubre nuestra cocina griega y mediterránea. 946 07 35 53 · Calle Henao 30 Bilbao Spain 48009.']"
Restaurante Dando la Brasa,Originales recetas de gastronomía nikkei en un desenfadado restaurante de aire bohemio con menú degustación.,12000,"4,3",20-40€,,,"{'miércoles': ['11:00–1:00'], 'jueves': ['11:00–1:00'], 'viernes': ['11:00–1:00'], 'sábado': ['11:00–1:00'], 'domingo': ['11:00–1:00'], 'lunes': ['11:00–1:00'], 'martes': ['11:00–1:00']}",,"['Para una experiencia gastronómica de alta calidad y no tan caro como un estrella michelín, recomendado! Lo que costaría 100€ aquí por 35 o 45 lo tienes. Sabores increíbles, cocin…Más', 'Me ha gustado y lo hemos disfrutado. Muy tranquilo y platos preparados con mucho detalle y esmero. Muy recomendable.…Más', 'La segunda vez que venimos y no defrauda. Producto de calidad cocinado con mimo. Destacar el pez mantequilla, riquísimo y el postre de mango muy sorprendente.…Más']","['Cocina Nikkei a la brasa. Aportando creatividad y producto local desde 2009. Estamos en Bilbao y Getxo. Arriba las panzas!', 'DANDO LA BRASA Bilbao - Fotos Número de Teléfono y Restaurante Opiniones - Tripadvisor. Bilbao; Provincia de Vizcaya; País Vasco; España; Europa. Bilbao.', 'La cocina internacional se da cita en este restaurante que arrima América y Asia. Admirable su recurso a las algas vistosas presentaciones y una propuesta.']"
Restaurante Nura,Restaurante acogedor y refinado con platos vascos tradicionales con un toque innovador y menús degustación.,782,"4,6",30-40€,,"Maiatzaren Biko Kalea, 1, Ibaiondo, 48003 Bilbo, Bizkaia","{'miércoles': ['13:30–15:30'], 'jueves': ['13:30–15:30'], 'viernes': ['14:00–15:30', '21:00–22:15'], 'sábado': ['14:00–15:30', '21:00–22:30'], 'domingo': ['14:00–15:30'], 'lunes': ['Cerrado'], 'martes': ['13:30–15:30']}",,"['Menu del dia rico y con una muy buena relacion calidad-precio. Recomendable para comer en la zona de Bilbao La Vieja…Más', 'Reservamos la misma mañana en pleno BBK. Pudimos reservar mesa para 7. La comida de cine y la atención por parte de los dos chicos de 10. Elegimos menú de día,…Más', 'Lugar pequeño y agradable.\nComimos el menú fin de semana y bastante bien.\nLos chicos que nos atendieron muy majos.…Más']","['Una buena opción para comidas y cenas de grupos es concertar previamente el menú que vais a degustar. · En cada uno de nuestros menús concertados te ofrecemos...', 'El restaurante Nura Bilbao está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4.5; Calidad/precio: 4.5...', 'Bilbao cocinado a la menorquina · Cocina tradicional con toques vanguardistas · Un menú semanal · Menú Fin De Semana · Menú Grupos · Menú Degustación · Reservas.']"
Restaurante pulperia A'lareira Bilbao,,618,"4,5",€,,"Carmelo Gil Doktoreen Kalea, 9, Errekalde, 48012 Bilbo, Bizkaia","{'miércoles': ['11:00–17:00'], 'jueves': ['11:00–17:00'], 'viernes': ['11:00–1:00'], 'sábado': ['12:00–1:00'], 'domingo': ['12:00–17:00'], 'lunes': ['11:00–17:00'], 'martes': ['11:00–17:00']}",,"['RECOMENDADISIMO!!…Más', 'Buen producto. La cecina espectacular. El pulpo estaba bueno, pero ese día se les había pasado de cocción. El pescado muy bueno. La tarta de queso muy buena, pero las torrijas no…Más', 'Hemos degustado comida típica gallega. En concreto, los mejillones al vapor eran de excelente calidad. En cuanto al pulpo a feira, la ración era muy abundante,…Más']","[""Galería · Contacto. Ver más. Pulpería · \ufeffA' lareira. Dirección. C/ Doctores Carmelo Gil 9. 48012 - Bilbao. Teléfono. 944 43 97 73. Horario. Lun - Jueves: 11:00..."", 'El restaurante Pulperia A Lareira Sl está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 4.5; Calidad/precio: 4...', ""700 €. Valenciano. 700 €. Pulpería · \ufeffA' lareira. Dirección. C/ Doctores Carmelo Gil 9. 48012 - Bilbao. Teléfono. 944 43 97 73. Horario. Lun - Jueves: 11:00...""]"
