title,description,n_reviews,stars_avg,price_range,extra_features,street,opening_hours,phone_number,reviews,extra_content
Café Bar Bilbao,Bar amplio y animado que recuerda a otros tiempos donde se sirven cervezas cafés y pinchos vascos presentados en la barra.,29000,"4,4",10-20€,,,"{'miércoles': ['6:30–23:00'], 'jueves': ['6:30–23:00'], 'viernes': ['6:30–23:00'], 'sábado': ['9:00–23:00'], 'domingo': ['9:00–23:00'], 'lunes': ['6:30–23:00'], 'martes': ['6:30–23:00']}",,"['Me resultó encantador este sitio, me habían recomendado otros pero entré aquí y probé los mejores pinchos en Bilbao, y muy bien atendida por el personal👍…Más', 'Un lugar ideal para comer pinchos de gran calidad. Los camareros muy atentos y trato cordial. Sin duda, Volveremos!…Más', 'Una gran variedad de deliciosos pintxos. Lugar agradable y emblemático para regresar. Amable y rápida atención. Esta debe ser una parada en itinerario cuando visites Bilbao.…Más']","['FUNDADO EN 1911 · CAFÉ BAR BILBAO · Zona de bar · Terraza · Gran variedad de pinchos. Degusta nuestra amplia variedad de Pinchos y Raciones.', 'El restaurante Cafe Bar Bilbao está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 4; Calidad/precio: 4...', 'Cafetería fundada en en 1911 y restaurada en 1992. Uno de los espacios-locales-ambientes más queridos por los bilbainos y al mismo tiempo más a admirados...']"
Café Bahía Bilbao,,351,"4,3",10-20€,,"Kalea Manuel Allende, 12, Abando, 48010 Bilbo, Bizkaia","{'miércoles': ['8:30–23:00'], 'jueves': ['8:30–23:00'], 'viernes': ['8:30–24:00'], 'sábado': ['12:00–16:00', '19:00–24:00'], 'domingo': ['12:00–16:00'], 'lunes': ['8:30–23:00'], 'martes': ['8:30–23:00']}",944 05 59 77,"['Me parece un bar perfecto tanto para tomar algo como para comer y cenar. Está localizado en el centro de Bilbao y a menos de 1 minuto del metro. No tiene nada…Más', 'Buen ambiente y decoración, entré por casualidad y me sorprendió gratamente. Tienen la mejor tortilla que he comido en mucho tiempo😋 Por ponerle un pero, el descafeinado con l…Más', 'Buen lugar para tomarte un marianito preparado. Patxi conoce el oficio']","['Estupendos pinchos y raciones con mucha calidad y variedad. El local invita a disfrutar de la comida y bebida acompañados de muy buen música de los 80s mi...', '¡Propuestas sencillas pero la mar de sabrosas! Manuel Allende 12 48010 Bilbao 🗓️ De Lunes a viernes de 1330 a 1600h 🍽️ Raciones: • Flores de alcachofas...', 'Consigue las mejores ofertas para Cafe Bahia en Bilbao y conoce la nota y posición en el ranking de GastroRanking.']"
El Cargadero de Bilbao,Combinados cervezas y comida para picar en una coctelería informal junto a la ría con terraza y vistas de la puesta de sol.,1000,"4,3",10-20€,,"Dique Kalea, 1, Basurtu-Zorrotza, 48013 Bilbo, Bizkaia","{'miércoles': ['16:00–22:00'], 'jueves': ['16:00–22:00'], 'viernes': ['16:00–22:00'], 'sábado': ['13:00–22:00'], 'domingo': ['13:00–22:00'], 'lunes': ['16:00–22:00'], 'martes': ['16:00–22:00']}",,"['Fui con la Familia a tomar una copita. Pero nos atendió un camarero llamado Braian. Muy poco profesional y borde, por que fuimos en familia y no era el…Más', 'pues el camarero brian nos trato súper mal y tan solo por pedirle la carta de cócteles fue borde y encima porque le dijimos que no nos había dicho eso, se fue…Más', 'Una terraza encima de la ria que no te dejan fumar ni tampoco sacar tu copa a 1 metro de la puerta del bar para poder fumar tranquilamente…Más']","['El Cargadero de Bilbao es la primera terraza sobre la Ría para tomar copas y aperitivos. Cuenta con barra propia mesas altas y bajas sombrillas sofás...', 'Horario de apertura · lun: · mar: · mié: · jue: · vie: · sáb: · dom: 13:00–22:00...', 'El Cargadero de Bilbao ... Especialidad: Terraza sobre la Ría de Bilbao especializada en coctelería y aperitivos. Ofrecemos: organización de eventos y...']"
Blanco y Negro,,667,"4,2",20-30€,,"San Frantzisko Kalea, 10, Ibaiondo, 48003 Bilbo, Bizkaia",{},,"['Media hora para tomarnos la comanda. Tuvimos que decirle dos veces que nos pusiera bebida y vasos. La comida tardó en salir una eternidad. Los entrantes muy buenos. El cachopo c…Más', 'Nos llevamos una grata sorpresa tanto por la relación calidad-precio, como por el servicio. Entre los platos que probamos destacaría las gyozas, riquísimas. ……Más', 'Buena comida, buen servicio y local acorde. Pero tienen que tener más aprovisionamientos, ya que mucho de lo que elegimos no quedaba... Y es un comentario que ……Más']","['El restaurante Restaurante Blanco y Negro está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 4; Calidad/precio:...', 'Blanco y Negro Bilbo. +10. fotos. Opiniones. 85/10. Excelente ... 48015 Bilbao. 15 € de precio medio. MENU. Italiano. Healthy Pizza & Beer. PAY.', 'Cocina fusión mediterránea - Craft beer. Reservas x teléfono y WhatsApp +34944313873. San Francisco 10 Bilbao Spain 48003. blancoynegrobilbao.com.']"
Perita - el bar de las gambas,,378,"4,4",10-20€,,"Diputazio Kalea, 1, Abando, 48009 Bilbo, Bizkaia","{'miércoles': ['12:00–23:00'], 'jueves': ['12:00–24:00'], 'viernes': ['12:00–1:00'], 'sábado': ['12:00–1:00'], 'domingo': ['12:00–23:00'], 'lunes': ['12:00–23:00'], 'martes': ['12:00–23:00']}",,"['Fuimos sin reserva y tuvimos la suerte de poder sentarnos en la terraza. La camarera nos atendió muy amable y nos aconsejó qué pedir y luego el orden para poder…Más', 'Fabuloso bar con especialidad en gambas. Un descubrimiento en navidad.…Más', 'El marisco excelente . la ubicación en terraza un poco incomoda, generalmente además es difícil conseguir sitio si improvisas visita a la zona . Destacaría…Más']","[""N.º 1 de 70 Bares y pubs en Bilbao. Travellers' Choice2023. PUNTUACIONES. Comida ... Es el mejor sitio de todo bilbao en gambas y mariscos. Lo recomiendo..."", 'Social · Dirección Diputación 1 48009 Bilbao · Teléfono 944 257 816 · E-mail info@peritabar.es · Persona Inaz Fernández.', 'El bar más “perita” de Bilbao. Especializado en gambas. Aire de poniente olor a sur y musiquita de la buena. #elbardelasgambas #gambasybuenrollito.']"
Kubrick Bar Bilbao,Local polivalente como bar restaurante cabaret o sala de fiestas decorado con inspiración del cineasta.,16000,"4,0",1-10€,,,"{'miércoles': ['17:00–23:00'], 'jueves': ['17:00–23:00'], 'viernes': ['12:00–2:00'], 'sábado': ['12:00–2:00'], 'domingo': ['11:00–23:00'], 'lunes': ['17:00–23:00'], 'martes': ['17:00–23:00']}",,"['Me encantó, fantástica la decoración, la música y el ambiente a reseñar también las copas que la pusieron muy bien lo único fue que en la segunda ronda que…Más', 'La comida buenísima, muchísimas opciones veganas y vegetarianas, y sobre todo resaltar la amabilidad y buen rollo del personal! Sobre todo, Fátima, que es super…Más', 'Un lugar que lleva muchos años en el botxo.…Más']","['El Kubrick bar Bilbao es un bar pero no sólo un bar. A veces es un restaurante a veces un cabaret otras una sala de fiestas o un sitio de espectáculos.', 'El restaurante Kubrick Bar está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 3.5; Servicio: 3.5; Calidad/precio: 3.5...', '#bar #restaurante #bilbao #picoteo #pintxos #comidasgrupos #fiestas privadas #magia #magos #música en directo #bodas #despedidas. kubrickbilbao.es.']"
Alameda,Clásico bar popular con barra de pintxos y cocina casera conocido por sándwiches.,539,"4,2",1-10€,,"Urkixo Zumarkalea, 40, Abando, 48011 Bilbo, Bizkaia","{'miércoles': ['9:00–22:00'], 'jueves': ['9:00–22:00'], 'viernes': ['9:00–22:00'], 'sábado': ['11:00–22:30'], 'domingo': ['Cerrado'], 'lunes': ['9:00–22:00'], 'martes': ['9:00–22:00']}",,"['Probamos el pintxo típico de este bar ""las Felipadas"" (un sandwich que recibe el nombre de un cliente llamado Felipe que inventó este pintxo de mayonesa,…Más', 'El trato, excelente. El servicio, fabuloso. Y la comida, sublime. Se nota q es la cocina con amor. Un 10. Aconsejable 100%100.', 'Es un pequeño y céntrico bar de Bilbao de toda la vida. Tiene gran variedad de pinchos, pero es conocido principalmente por sus famosas felipadas (un sandwich…Más']","['El restaurante Alameda está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 3.5; Calidad/precio: 3.5; Atmósfera:...', 'Bar Alameda Bilbao · Página · Bar · +34 944 43 50 08 · Calificación · 44 28 opiniones.', 'El bar Alameda fundado hace más de 65 años y situado junto a la Alhóndiga es conocido por hacer unos de los sándwiches más ricos de Bilbao. A diario se forman...']"
Bar Tanan,,46,"4,6",€,Tiene terraza· No se aceptan reservas,"Masustegi Estrata, Basurtu-Zorrotza, 48002 Bilbo, Bizkaia","{'miércoles': ['9:00–15:00', '18:00–23:00'], 'jueves': ['9:00–15:00', '18:00–23:00'], 'viernes': ['9:00–15:00', '18:00–23:00'], 'sábado': ['9:00–24:00'], 'domingo': ['10:00–23:00'], 'lunes': ['9:00–15:00', '18:00–23:00'], 'martes': ['9:00–15:00', '18:00–23:00']}",,"['Se ha puesto unos días el hermano pequeño a regentarlo y aunque no tiene ni idea, ilusión y ganas no le faltan. Más clientes, más alegría. Juan es un triste y un desagradable y debiera…Más', 'Buena gente buen sitio y tranquilo para tomarte una cerveza y un aperitivo…Más', 'Excelente atención. Su propietario lo hace sentir a uno de la familia! Seguro seguro volveré... Áreas verdes...! Ambiente acogedor.…Más']","['7 ene 2024 — Bar Tanan n.º 160 entre los pubs y bares de Bilbao: 45 opiniones y 6 fotos detalladas. Localízalo en el mapa y llama para reservar mesa.', 'La carta actualizada de Bar Tanan. Precios y opiniones de los clientes sobre sus platos.', 'Bares en Bilbao · foto Bar Bagoi · Bar Bagoi. Biscay 48012 Sabino Arana Etorbidea 46 · Taberna Moos. Biscay 48012 Mala Estrata · foto Bar 19 · Bar 19. Biscay...']"
Bar Kapikua Plaza Euskadi,,624,"4,3",1-10€,,"Euskadi Pl., 1, Abando, 48009 Bilbao, Biscay","{'miércoles': ['9:00–21:30'], 'jueves': ['9:00–21:30'], 'viernes': ['9:00–22:30'], 'sábado': ['10:00–22:30'], 'domingo': ['10:00–15:30'], 'lunes': ['9:00–21:30'], 'martes': ['9:00–21:30']}",,"['Bonito local con amplia terraza, ubicado a los pies De la Torre Iberdrola, ideal para tomar un café o comer algún pintxo…Más', 'Destacaría las tortillas super ricas que hacen y el café buenísimo....\nEstamos de vacaciones por la zona y hemos topado por…Más', 'Muy recomendada su gran variedad de pinchos atrevidos y contundentes el sábado al mediodía. En la semana ofrece un menú de un plato muy bueno y económico.…Más']","['Bar de pintxos y restaurante en Bilbao. ... Podrás disfrutar de Kapikua Plaza Euskadi. Con la misma esencia la misma atmósfera los mismos sabores pero con un...', 'Bar cafetería muy recomendable para un aperitivo  elaborados pintxos y buena cerveza. Terraza muy agradable. Fecha de la visita: julio de 2023. ¿Útil?', 'Información. Especialidad: Vistosa barra de pintxos variados. Ofrecemos: Oferta a lo largo del día desde desayunos hasta la noche en un ambiente agradable...']"
Clover House Bilbao,,934,"4,3",10-20€,,"Juan Carlos de Gortázar Kalea, 4, Ibaiondo, 48003 Bilbo, Bizkaia","{'miércoles': ['6:30–23:30'], 'jueves': ['6:30–23:30'], 'viernes': ['6:30–1:00'], 'sábado': ['8:00–1:00'], 'domingo': ['8:00–23:30'], 'lunes': ['6:30–23:30'], 'martes': ['6:30–23:30']}",,"['Que descubrimiento encontrar este restaurante en Blbao , autentica cómoda mexiicana . Cocinada por mujeres venidas de Mexico .…Más', 'La mejor comida mexicana que he probado! Carta amplia, platos que no suelen encontrarse en otros mexicanos, y además tienen bocadillos ensaladas…Más', 'Fuimos a comer su comida mexicana y un acierto. Calidad precio esta bien y la comida estaba muy buena y con lo que pedimos nos llenamos. Lo que menos nos gustó…Más']","['Principal · Equipo / Instalaciones · Toques · Bases Legales Concurso · Catering · Contaco y Horario. _EMF5866.JPG. Nuestra Carta · Lista de vinos.', 'El restaurante Clover House está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4.5; Calidad/precio: 4...', 'Clover House · Página · Restaurante · +34 946 03 93 12 · cloverhousebilbao.com · Publicación fijada.']"
Restaurante Batzoki de Abando / Abandoko Batzokia,Pintxos y menú de cocina tradicional vasca en espacio moderno decorado con fotografías en blanco y negro.,21000,"4,3",10-20€,,"Henao Kalea, 33, Abando, 48009 Bilbo, Bizkaia","{'miércoles': ['7:00–24:00'], 'jueves': ['7:00–24:00'], 'viernes': ['7:00–24:00'], 'sábado': ['8:00–24:00'], 'domingo': ['Cerrado'], 'lunes': ['7:00–24:00'], 'martes': ['7:00–24:00']}",946 12 35 71,"['Un bonito lugar para comer o cenar, el trato es inmejorable. El camarero, muy atento, nos explicó detalladamente cada plato que le preguntábamos y lo que había ……Más', 'Menú especial de 33€ (cocina tradicional) con 3 entrantes para compartir, un segundo plato a elegir y postre.…Más', 'ATENCION INCREÍBLE!!! Y el menú del día de categoría, para volver 100%. Los platos caseros y el sabor muy auténtico local. Mila esker!…Más']","['Abandoko Batzokia Batzoki de Abando a 3 minutos de la parada de metro de Moyua salida Ercilla/Guggenheim. Nos encontramos en la calle Henao junto al museo de...', 'Ubicación y contacto. Calle Henao 33 48009 Bilbao España. Abando.', 'En el Batzoki de Abando podras picar algo comer un menu del día menus especiales para comidas y cenas y degustar deliciosos pintxos.']"
Arima Askea Cafe Bar,,39,"5,0",1-10€,,"Juan Antonio Zunzunegui Etorb., 12, Basurtu-Zorrotza, 48013 Bilbo, Bizkaia","{'miércoles': ['7:00–17:00'], 'jueves': ['7:00–17:00'], 'viernes': ['7:00–17:00'], 'sábado': ['Cerrado'], 'domingo': ['7:30–16:00'], 'lunes': ['7:00–21:00'], 'martes': ['7:00–19:00', 'Actualizado por esta empresa hace 9 semanas']}",,"['Bar con una atención muy buena por parte de la camarera.\nLa tortilla estaba muy rica muy recomendable probarla. Por otra parte el café…Más', 'El mejor menú del día de Bilbao, la tarta de queso casera, impresionante!!! Tienen el mejor café que he probado, con increíbles dibujos hechos sobre el café. Repetiré siemp…Más', 'Local 100% recomendable .El café buenísimo y preparación al gusto,y el bocadillo de pollo crujiente es IMPRESIONANTE !…Más']","['Ubicación y contacto. Avenida Juan Antonio Zunzunegui 12 48013 Bilbao España. A...', 'Consigue las mejores ofertas para Arima Askea Cafe Bar en Bilbao y conoce la nota y posición en el ranking de GastroRanking.', 'Arima Askea Cafe Bar: Una cafetería en Bilbao con deliciosas bebidas comida de calidad y ambiente acogedor. Perfecto para reunirse con amigos disfrutar de...']"
Lucky Baster,,270,"4,7",20-30€,,"Barraincúa Kalea, Abando, 48009 Bilbo, Bizkaia","{'miércoles': ['12:30–16:00', '19:00–23:00'], 'jueves': ['12:30–16:00', '19:00–23:00'], 'viernes': ['12:30–24:00'], 'sábado': ['12:30–24:00'], 'domingo': ['12:30–16:00'], 'lunes': ['Cerrado'], 'martes': ['12:30–16:00', '19:00–23:00', 'Actualizado por esta empresa hace 4 semanas']}",,"['Fuimos cuatro amigos a cenar y pasar un buen rato y todo lo que pedimos nos pareció fenomenal. Más allá de especificar los platos en concreto, decir que cada…Más', 'Lo destacaría sobre todo como una buena opción para pedir platos para compartir. Yendo solo te vas a ver más inclinado a tener que pedir el menú que a pedir de…Más', 'Ricos platillos en un ambiente agradable y luminoso con una música de fondo excelente. Los cogollos a la brasa riquísimos, y la berenjena con mayonesa de miso,…Más']","['Ofrecen raciones abundantes con buena relación calidad precio. Local moderno y personal muy amable. A destacar la deliciosa torrija como postre.', 'Baster: tu dosis diaria de vermutazo pintxos y bocatas. Lucky Baster según la National Geographic: comida tragos y risas. Reserva o pide x Glovo .', 'Una pequeña barra y mesas altas en la entrada invitan a tomar una de sus gildas o el famoso grillo bilbaíno. Al fondo mesas a lo largo de un banco con vistas a...']"
Asadores Rallye,Asador con codillo y pollos cocinados a la vista servidos en un comedor con taburetes y friso de madera.,13000,"4,0",10-20€,,"Egaña Kalea, 4, Abando, 48010 Bilbo, Bizkaia","{'miércoles': ['11:00–24:00'], 'jueves': ['11:00–24:00'], 'viernes': ['11:00–24:00'], 'sábado': ['10:30–24:00'], 'domingo': ['0:30–1:00', '10:30–24:00'], 'lunes': ['0:30–1:00', '11:00–24:00'], 'martes': ['11:00–24:00']}",,"['Decidimos ir por la cantidad de reseñas positivas, opción bastante céntrica para una comida/cena informal y bien de precio. En cuanto al servicio fue de 10, la…Más', '¡Rallye, la pollería que te lleva en un viaje de sabores! Las croquetas y las patatas ofrecen una experiencia rica, pero la ensalada y el chorizo no logran…Más', 'No soy de Bilbao ciudad que conste me encanto . Soy de otra comunidad y aquí se llaman los pollos asados de otra manera pero son pollos asados . Bilbao me…Más']","['Rallye pollos y codillos asados bar terraza restaurante catering comida para llevar servicio a domicilio +34 944211042 Rallye Bilbao Calle Egaña 4...', 'Rallye Bilbao. Calle Egaña 4. Rallye Matiko. Calle Matiko 1. Horarios. Lunes a Miércoles 11:00 h – 24:00 h. Jueves 11:00 h – 23:00 h. Viernes y Sábado 11:00 h...', 'llevemos a casa con el servicio a domicilio con la calidad y rápidez RALLYE de siempre. +34 944211042. Avenida Lehendakari Agirre 87 48015 Bilbao Bizkaia.']"
