title,description,n_reviews,stars_avg,price_range,extra_features,street,opening_hours,phone_number,reviews,extra_content
Restaurante Casilda,Restaurante refinado donde se sirven platos sofisticados de cocina tradicional vino y cócteles.,21000,"4,1",20-30€,Tiene terraza· Tiene Wi-Fi· Sillas altas disponibles,"Máximo Aguirre Kalea, 1, Abando, 48011 Bilbo, Bizkaia",{},944 23 70 99,"['Me ha gustado mucho. El local está bien situado, bien decorado, la atención del personal es excelente.…Más', 'Primero diré que la iluminación está genial, puedes ver cómodamente y sin sentirte agobiado por tanta luz como me sucede en otros lugares.…Más', 'Elegimos para comer el menú de festivo, con un precio de 25€ incluyendo primero, segundo y postre o café. A pesar de que la bebida no está incluida en este…Más']","['El restaurante Casilda Restaurante está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 3.5; Calidad/precio: 4...', '¡Restaurante que ofrece bebidas y comida variadas a un buen precio! ¡Bienvenidos! ¡También estamos en Facebook Tripadvisor y en Google!', 'Restaurante Casilda en el número 1 de la calle Máximo Aguirre de Bilbao es un local elegante y muy solicitado. Gran barra de pintxos y menus diarios repletos...']"
Ados,,279,"4,5",1-10€,Tiene terraza· Sirve buenos cócteles· No se aceptan reservas,"Poza Lizentziatuaren Kalea, 48, Abando, 48011 Bilbo, Bizkaia","{'viernes': ['7:30–1:00'], 'sábado': ['9:30–1:00'], 'domingo': ['9:30–17:00'], 'lunes': ['Cerrado'], 'martes': ['7:30–0:30'], 'miércoles': ['7:30–0:30'], 'jueves': ['7:30–1:00']}",946 54 88 47,"['Impresionante cocteles y los cafés están riquísimos y hechos con mucho amor.\nLo recomiendo mucho…Más', 'Buen ambiente, mejor servicio y unos cócteles de calidad.\nSin duda, para repetir.…Más', 'Tuvimos un problema al pedir un Cóctel en específico y el camarero dijo que no tenía problema en hacerlo, yo comenté que no lo había probado así nunca, después…Más']","['Estudio ADOS.. Autonomia 23 - 48012 Bilbao.. Call us: 94 4219550.. Email us: info@estudioados.com · Facebook · Twitter · Rss · Instagram · © 1987-2024...', 'Lugar perfecto para tomar un cocktail o copa bien elaborada atención muy buena y gran abanico de opciones. 100% recomendable.', 'ADOS · C/ Mayor 29 1° Derecha. 48012 Bilbao. · 944 05 13 05 · ados-ados@euskalnet.net · Centro de Ingreso: No...']"
Fugu Sushi Bilbao,,98,"4,3",20-30€,,"Poza Lizentziatuaren Kalea, 8, Abando, 48008 Bilbo, Bizkaia","{'viernes': ['12:30–15:30', '19:00–23:00'], 'sábado': ['12:30–15:30', '19:00–23:00'], 'domingo': ['12:30–15:30', '19:30–22:30'], 'lunes': ['12:30–15:30', '19:30–22:30'], 'martes': ['12:30–15:30', '19:30–22:30'], 'miércoles': ['12:30–15:30', '19:30–22:30'], 'jueves': ['12:30–15:30', '19:30–22:30']}",944 00 97 55,"['Siento comentar que habéis bajado mucho el nivel. Me da pena porque llevo mucho tiempo pidiendo y he notado este cambio. Calidad de producto y cantidad del…Más', 'Fatal la experiencia pedimos a las 21:36 para domicilio y se supone que llegaba a las 22:00 pero iba retrasando la hora hasta las 23:30 no nos llegó fatal la…Más', 'No os quise molestar, sería lo último pero deje de ir por la clase de gente que tenéis en el local junto a vosotros y no es solo cosa mía que me atrevo a…Más']","['Descubre el mejor sushi en Bilbao llamándonos al 944 009 755 o en Las Arenas al 944 808 796. Así podrás disfrutar de nuestro sushi para recoger o a domicilio...', 'Fugu Bilbao · Sushi variado · Uramakis · Nigiri 2uds · Maki · Entrantes · Aburi sushi 2uds · Sashimi · Gunkan...', 'Ubicación y contacto. Licenciado Poza 8 48008 Bilbao España. Abando.']"
Livan Nicaragua Bar Restaurante,,364,"4,6",10-20€,Tiene terraza· Se sirven platos vegetarianos· Tiene Wi-Fi,"Basurtu Kastrexana Errepidea, 9, Basurtu-Zorrotza, 48002 Bilbo, Bizkaia","{'viernes': ['12:00–2:30'], 'sábado': ['12:00–2:30'], 'domingo': ['12:00–1:00'], 'lunes': ['Cerrado'], 'martes': ['12:00–1:00'], 'miércoles': ['12:00–1:00'], 'jueves': ['12:00–1:00']}",688 73 42 65,"['Excelente servicio, se nos atendio muy bien, local limpio y agradable, comida deliciosa! calidad precio…Más', 'Todo 10/10 recomendado un buen servicio por parte de la camarera y el camarero 🇳🇮❤️la comida muy buena precio calidad van de la mano y un ambiente animado…Más', 'Un lugar muy agradable y se come bien rico y la atención súper genial 🤗👌lo más cerca de sentirse en casa…Más']","['Ofrecemos exquisitos platillos típicos #Nicaragüense ""Un rinconcito de Nicaragua en #Bilbao"" ❤️ Somos un Bar #Diacachimba en donde la pasaras .', 'Restaurante Livan Nicaragua. Centroamericana Otros tipos. 0 estrellas sobre 5. 1 opiniones. Basurtu Kastrexana Errepidea 9 Bilbao 48002.', 'Restaurante Livan Nicaragua. Centroamericana Otros tipos. 0 estrellas sobre 5. 1 opiniones. Basurtu Kastrexana Errepidea 9 Bilbao 48002.']"
Restaurantes Bilbao De Santa Rosalia,Banco corrido de piel en salón con cocina internacional basada en perdices y bueyes wagyu de finca propia.,906,"4,2",€€,Tiene terraza· Sillas altas disponibles,"Diputazio Kalea, 8, Abando, 48008 Bilbo, Bizkaia","{'viernes': ['13:00–16:00', '20:00–23:00'], 'sábado': ['13:00–16:00', '20:00–23:00'], 'domingo': ['Cerrado'], 'lunes': ['13:00–16:00'], 'martes': ['13:00–16:00', '20:00–23:00'], 'miércoles': ['13:00–16:00', '20:00–23:00'], 'jueves': ['13:00–16:00', '20:00–23:00']}",946 79 28 97,"['Estuvimos unas amigas tomando algo y como se nos hizo tarde pensamos en quedarnos a cenar. Nos buscaron un hueco dentro rapidísimo. Cenamos arroz meloso con…Más', 'Hemos estado varias veces y nunca decepciona la carne es maravillosa os recomiendo lagrima y chuleta de wagyu. Carrilleras, wok y ensaladas también a la altura. ……Más', 'Hemos comido hoy en este lugar. Ya habíamos estado en otras ocasiones. La camarera que nos ha atendido muy eficiente, pero cuando ha llegado la ensalada que…Más']","['Restaurante De Bilbao · Brindamos a todos nuestros clientes calidad y buen comer · Pide tu comida a domicilio o Takeaway · Reserva tu mesa · ¿Celebras algún...', 'Sí el restaurante De Santa Rosalia ofrece comida para llevar. ¿Cómo está valorado el restaurante De Santa Rosalia?', 'Restaurante De Santa Rosalía c/Diputación 8 48008 Bilbao. Telf. 94 679 28 97 restaurantebilbao@desantarosalia.com. Nuestra finca Santa Rosalía...']"
Le bol blanc,,135,"4,3",20-30€,,"Gran Vía de Don Diego López de Haro, 87, Abando, 48911 Bilbo, Bizkaia","{'viernes': ['7:00–10:30', '13:00–16:00', '19:00–23:00'], 'sábado': ['7:30–11:30', '13:00–16:00', '19:00–23:00'], 'domingo': ['7:30–12:00', '13:00–16:00', '19:00–23:00'], 'lunes': ['7:00–10:30', '13:00–16:00', '19:00–23:00'], 'martes': ['7:00–10:30', '13:00–16:00', '19:00–23:00'], 'miércoles': ['7:00–10:30', '13:00–16:00', '19:00–23:00'], 'jueves': ['7:00–10:30', '13:00–16:00', '19:00–23:00']}",944 41 60 00,"['Comida de Navidad de 10 amigos y salió perfecto.\nAtención exquisita,especial mención para Natalia,menú muy completo y variado y precio acorde con la calidad del…Más', 'Mientras me quede en el hotel o cerca de la zona, es una opción muy exitosa para comer. Le recomiendo 100.% para mí lo mejor es la atención y la calidad. Lo más ……Más', 'sitio con decoración moderna. muy buena atención y un menú con primer estilo buffet. ensaladas, varias alcantarillas, quesos, cazuelitas. para elegir un ……Más']","['El restaurante Le Bol Blanc está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 4.5; Calidad/precio: 4...', 'El restaurante Le Bol Blanc ofrece un entorno muy especial donde degustar cocina vasca contemporánea. Decorado con pautas modernas y minimalistas es ideal...', 'Especialidad: Le Bol Blanc ofrece a los huéspedes un ambiente relajado y tranquilo con una mezcla de decoración tradicional y vanguardista donde se sirve una...']"
THATE HOT DOG BAR,,490,"4,4",10-20€,,"Gardoki Kardenalaren Kalea, 11, Abando, 48008 Bilbo, Bizkaia","{'viernes': ['12:45–17:00', '19:45–0:15'], 'sábado': ['12:45–17:00', '19:45–0:15'], 'domingo': ['12:45–16:30', '19:45–23:15'], 'lunes': ['12:45–16:30', '19:45–23:15'], 'martes': ['12:45–16:30', '19:45–23:15'], 'miércoles': ['12:45–16:30', '19:45–23:15'], 'jueves': ['12:45–16:30', '19:45–23:15']}",946 07 59 83,"['No sales con hambre, seguro.…Más', 'He ido varias veces y todo genial. Más que perritos son perrazos y están buenísimos.…Más', 'Ya hemos estado 2 sábados cenando.\nEl trato es muy bueno.…Más']","['4516 Followers 493 Following 265 Posts - See Instagram photos and videos from THATE STREET FOOD @thate_street_food', 'Habíamos oído hablar de este restaurante así que decidimos probar. El local está en el centro de Bilbao es muy pequeño y la decoración es muy bonita simula...', 'Nuestro Hot-Dog del mes : - Salchicha Bratwurst Pikante - Salsa chipotle - Pulled pork casero - Jalapeños picados - Cebollita fresca · #thate #bilbao #hotdog']"
Bernardo Cocktail Bar,Cafetería y coctelería reconocida con música de piano una caja registradora de 1900 y elementos art nouveau.,87,"4,3",1-10€,Tiene terraza· Sirve buenos cócteles· Se sirve comida en el bar,"Gran Vía de Don Diego López de Haro, 69, Abando, 48011 Bilbo, Bizkaia","{'viernes': ['7:00–1:00'], 'sábado': ['8:00–1:00'], 'domingo': ['8:00–23:00'], 'lunes': ['7:00–23:00'], 'martes': ['7:00–23:00'], 'miércoles': ['7:00–23:00'], 'jueves': ['7:00–24:00']}",946 07 68 47,"['Bar tranquilo donde poder disfrutar tomando algo tranquilamente .\nCamarero muy atento y amable .…Más', 'Un lugar excelente para desayunar buena barra de pintxos y buenas copas…Más', 'Los sábados no hay desayunos...se cobra por separado y cuesta un pintxo +café 4,20.Entre semana si que hay desayunos y eso mismo 3,10...juzgar vosotros.A mi me parece carisimo.(…Más']","['8 ene 2015 — Taberna: Bernardo Cocktails & Fusion Dirección: C/ Gran Vía 69. Ciudad: Indautxu – Bilbao Teléfono: 946076847', 'Ver 10 fotos y 3 tips de 48 visitantes de Café Bar Bernardo. ""Si te gusta el gin tonic es uno de los mejores lugares de Bilbao. Su barman es una...""', '12 nov 2022 — Bernardo Cocktail Bar n.º 372 entre los cafés de Bilbao: 87 opiniones y 16 fotos detalladas. Localízalo en el mapa y llama para reservar...']"
Asadores Rallye,Asador con codillo y pollos cocinados a la vista servidos en un comedor con taburetes y friso de madera.,13000,"4,0",10-20€,Solo se acepta efectivo· Tiene terraza· Hay menú infantil,"Egaña Kalea, 4, Abando, 48010 Bilbo, Bizkaia","{'viernes': ['11:00–24:00'], 'sábado': ['10:30–24:00'], 'domingo': ['0:30–1:00', '10:30–24:00'], 'lunes': ['0:30–1:00', '11:00–24:00'], 'martes': ['11:00–24:00'], 'miércoles': ['11:00–24:00'], 'jueves': ['11:00–24:00']}",944 21 10 42,"['Decidimos ir por la cantidad de reseñas positivas, opción bastante céntrica para una comida/cena informal y bien de precio. En cuanto al servicio fue de 10, la…Más', '¡Rallye, la pollería que te lleva en un viaje de sabores! Las croquetas y las patatas ofrecen una experiencia rica, pero la ensalada y el chorizo no logran…Más', 'No soy de Bilbao ciudad que conste me encanto . Soy de otra comunidad y aquí se llaman los pollos asados de otra manera pero son pollos asados . Bilbao me…Más']","['Rallye pollos y codillos asados bar terraza restaurante catering comida para llevar servicio a domicilio +34 944211042 Rallye Bilbao Calle Egaña 4...', 'Rallye Bilbao. Calle Egaña 4. Rallye Matiko. Calle Matiko 1. Horarios. Lunes a Miércoles 11:00 h – 24:00 h. Jueves 11:00 h – 23:00 h. Viernes y Sábado 11:00 h...', 'llevemos a casa con el servicio a domicilio con la calidad y rápidez RALLYE de siempre. +34 944211042. Avenida Lehendakari Agirre 87 48015 Bilbao Bizkaia.']"
Damajuana,,124,"4,6",20-30€,Sirve buenos cócteles,"Máximo Aguirre Kalea, 12, Abando, 48011 Bilbo, Bizkaia","{'viernes': ['Cerrado'], 'sábado': ['Cerrado'], 'domingo': ['Cerrado'], 'lunes': ['Cerrado'], 'martes': ['10:00–17:00'], 'miércoles': ['10:00–17:00', '19:30–22:30'], 'jueves': ['10:00–17:30', '19:30–23:00']}",944 35 21 57,"['Cenamos 3 personas 4 platos y 3 postres. La comida rica, pero algo escasa. Presentada diferente, con texturas, como la espuma. Personalmente la espuma de…Más', 'Local con mucho encanto,fuimos recomendados y no nos defraudó. Cocina tradicional con un toque moderno,bien elaborada,con mucho mimo , riquísima. Ideal ,para ……Más', 'Reservamos para la cena de navidad de los amig@s. Nos ofrecieron días antes la propuesta de menu navideño siendo un acierto total.…Más']","['Damajuana nace en un local que antes albergó a Los Leones uno de los grandes clásicos de la hostelería bilbaína. Estamos en Máximo Aguirre 12 en pleno centro...', 'Todo empezó con @ramonataska Máximo Aguirre 12. Bilbao. 🍽️ Comida clásica con nuestro toque personal ☎️ 944 352 157 ⬇️ Reservas online ⬇️.', 'El restaurante Damajuana está ubicado en el centro de Bilbao en la calle Máximo Aguirre 12 y ofrece comida clásica con un toque personal.']"
Foster's Hollywood,Hamburguesas y comida típica americana y tex-mex en cadena de diners con decoración industrial y de películas.,22000,"4,1",10-20€,Tiene terraza· Hay menú infantil,"Gran Vía de Don Diego López de Haro, 68, Abando, 48011 Bilbo, Bizkaia",{},946 07 66 50,"['La comida está bien, no me ha parecido caro el precio. El menú de niños por nueve euros de un principal con postre y bebida está bastante bien además les…Más', 'Comida familiar 9 personas. Todo buenísimo, a destacar las costillas xxl y los postres; rapidez y buena atención por camarero. Precio acorde a la comida. Local muy lleno debido a par…Más', 'Todo riquísimo. Las costillas son insuperables. Me ha gustado que aunque sea pedido a domicilio, la calidad es la misma que cuando comes allí. Las patatas ……Más']","[""Te apetece comida americana? Visítanos en Foster's Hollywood en Gran Vía López de Haro. Infórmate más y mira la carta aquí."", ""Si buscas restaurantes en Bilbao tu respuesta es Foster's Hollywood. Visítanos y tendrás una experiencia inolvidable. Te esperamos."", ""El restaurante Foster's Hollywood está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 3.5; Servicio: 3.5; Calidad/precio: 3...""]"
Subway,Cadena de restaurantes de comida rápida con bocadillos y ensaladas preparados al gusto con ingredientes saludables.,925,"4,2",10-20€,,"Poza Lizentziatuaren Kalea, 44, Bajo Derecha, Abando, 48011 Bilbo, Bizkaia","{'viernes': ['10:00–24:00'], 'sábado': ['12:00–24:00'], 'domingo': ['12:00–23:00'], 'lunes': ['12:00–23:00'], 'martes': ['12:00–23:00'], 'miércoles': ['12:00–23:00'], 'jueves': ['12:00–23:00', 'Confirmado por esta empresa hace 1 semana']}",944 05 59 96,"['Es el único en Bizkaia por lo que siempre que paso por la zona suelo “pecar”. El trato del personal siempre ha sido excelente y preparan la comida muy rápido…Más', 'Acogedor, la chica de esta hora muy amable y atenta.\nCosas para tener en cuenta.…Más', 'Un servicio pesimo a la par de un ""gerente"" que no es apto para trabajar en atencion al cliente. Nos ha echado a mi y a mis amigos por que al parecer el ha…Más']","['Echa un vistazo al menú completo de Subway Bilbao en Bilbao en el 48011 y haz tu pedido. Amplia la selección de comida Americana y recibe el pedido en casa.', 'Tu restaurante Subway® en que se encuentra en C/ Lincenciado Pozas 44 te trae multitud de ingredientes y opciones para que crees tus propios subs ensaladas...', '23 ago 2023 — Subway destacados · + 37.000 restaurantes en más de 100 países · Oportunidad de negocio · Conoce nuestros SUBs... La clave de nuestros éxitos.']"
con B de bilbao,Restaurante moderno con una decoración chic que sirve tapas típicas españolas tanto clásicas como innovadoras.,530,"4,3",1-10€,Se sirven platos vegetarianos· Tiene Wi-Fi· Tiene cambiador,"Andra Maria Kalea, 9, Ibaiondo, 48005 Bilbo, Bizkaia",{},944 15 87 76,"['Hemos comido varias veces y sin lugar a duda, es un lugar en el que repetir. En pleno Casco o Viejo, trato exquisito, lleno de amabilidad por el personal, ……Más', 'El precio de los pinchos es algo superior a la media del centro de Bilbao, pero la calidad y variedad de los mismos lo compensa sobradamente; por eso repetimos…Más', 'Típico bar de pintxos en el centro de la ciudad. Al entrar te encuentras la barra llena de pintxos, la mayoría de ellos cubiertos con plástico.…Más']","['El restaurante con B de bilbao está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 4; Calidad/precio: 4...', 'Conbde bilbao Bilbao. 2104 Me gusta · 420 personas han estado aquí. Café Restorán sito en la calle Santa María Nº 9 del casco viejo de Bilbao.', 'Fotografía de con B de bilbao Bilbao: Carta. Echa un vistazo a los 171 vídeos y fotos de con B de bilbao que han tomado los miembros de Tripadvisor.']"
