title,description,n_reviews,stars_avg,price_range,facilities,street,opening_hours,phone_number,featured_reviews,extra_content
Pizzeria~Bar MERIKITCHEN,,265,"4,5",10-20€,,"Adiskidetasun Kalea, 3, Abando, 48001 Bilbo, Bizkaia","{'miércoles': ['9:00–23:30'], 'jueves': ['9:00–23:30'], 'viernes': ['9:00–0:30'], 'sábado': ['9:00–0:30'], 'domingo': ['9:00–23:30'], 'lunes': ['9:00–23:30'], 'martes': ['9:00–23:30']}",,"['Comimos el menú del día y fue todo un acierto. Elegimos la crema y la ensalada de pasta de primero, y una pizza margarita y una neska y quedamos llenos, y aún…Más', 'Muy buena comida, con muy buen precio y un buen servicio. La verdad que me sorprendió mucho. El local me pareció un poco frío en su decoración y ambiente en…Más', 'Es un lugar fantástico. Todo el personal súper amable y dispuesto a atenderte lo antes posible y a buscar tu comodidad. De la comida solo se pueden decir cosas…Más']","['En Piza-Bar MERIKITCHEN podrás encontrar Pizzas Artesanales Ensaladas Bravas Pasta Helados Artesanos y Opciones Veganas / Vegetarianas.', 'Ubicación y contacto. Calle Amistad numero 3 48013 Bilbao España. Abando.', 'Ven y disfruta de las mejores pizzas y deliciosos platos en MeriKitchen! ¡Un lugar con excelente servicio y variadas opciones de menú en Bilbao!']"
Bar Nashville Bilbao,,532,"4,4",1-10€,,"Poza Lizentziatuaren Kalea, 24, Abando, 48011 Bilbo, Bizkaia","{'miércoles': ['9:00–16:00', '18:30–23:30'], 'jueves': ['9:00–16:00', '18:30–24:00'], 'viernes': ['9:00–1:00'], 'sábado': ['9:00–1:00'], 'domingo': ['Cerrado'], 'lunes': ['9:00–16:00', '18:30–23:30'], 'martes': ['9:00–16:00', '18:30–23:30']}",,"['Buen lugar, paramos de casualidad.... Y un verdadero acierto muy buena musica el trato excepcional por parte de Marco, un verdadero placer encontrar…Más', 'La tortilla no está mal pero Buff me ha defraudado un poco. He cogido de jamón y queso y creo que en tamaño y calidad me parece un pc caro. Puede que sea x la zona pero he c…Más', 'Espectacular tortilla de patata. Desecha y muy sabrosa, merece la pena probarla, de las mejores de la zona.…Más']","['En Nashville llevamos más de 15 años elaborando una de las mejores tortillas de Bilbao ¡ven y pruébalas! Nuestra cocina está abierta todo el día siempre...', 'Nada que ver la tortilla para llevar con los pinchos que sacan en el bar. Es uno de mis sitios favoritos para comer tortilla de patata en Bilbao. Por eso...', 'Brilliant bar! The freshly made Tortillas are excellent and probably amongst the best in Bilbao. Great atmosphere and service. Small fun place.']"
Café Brasil,,570,"2,2",1-10€,Tiene terraza· Se sirve comida en el bar,"Posta Kalea, 19, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['8:30–23:00'], 'jueves': ['8:30–23:00'], 'viernes': ['8:30–23:00'], 'sábado': ['9:00–23:30'], 'domingo': ['10:00–22:00'], 'lunes': ['10:00–22:00'], 'martes': ['8:30–23:00']}",,"['Experiencia pesima, Tardaron como 15 minutos en atender, Tuvimos que limpiar nosotros mismos la mesa porque estaba sucia, pedimos 2 cocolates y una de churros,…Más', 'Lugar oportunista de los que se suman a los que quieren echar a la gente del centro histórico de Bilbao. Unas tostadas anunciadas como en pan rustico y luego eran en baguette y un café c…Más', 'Por puntuar algo una estrella. Local poco limpio . Pedimos dos tortillas con cebolla y nos cobraron por cada una 2,85€ más IVA, nos dijeron eran mixtas. Un café…Más']","['20 feb 2024 — Café Brasil está muy cerca de Fuente del Perro. En este bar sus comensales pueden tomar un recomendable laing.', 'En tres palabras: Veteranos calidad servicio antigüedad y clientela fija. Contacto. Correo 18 Bilbao. 944165484.', '... BilbaoPub con cerveza artesanalBarCaféPub. 19 Posta Kalea 48005 Bilbao España ... CAFÉ BRASIL Bilbao - Fotos y Restaurante Opiniones - Tripadvisor. Bilbao...']"
"Bar-Restaurante ""La Roca""",,11000,"4,2",20-30€,,"Archivo Histórico Provincial, Ercilla Kalea, 1, Abando, 48009 Bilbao, Biscay","{'miércoles': ['7:30–22:00'], 'jueves': ['7:30–22:00'], 'viernes': ['7:30–24:00'], 'sábado': ['12:00–24:00'], 'domingo': ['Cerrado'], 'lunes': ['7:30–22:00'], 'martes': ['7:30–22:00']}",,"['No suelo poner reseñas, pero esta vez, lo merece ¡Y mucho! Viajamos con perro y fué uno más des del primer momento. Nos dejaron entrar con él en el interior y…Más', 'Un lugar magnífico de principio a fin, buscábamos un sitio para comer y poder estar con nuestro perro, no sólo nos han permitido comer allí, sino que además nos…Más', 'Un restaurante maravilloso. Lo encontramos por casualidad y a pesar de ser fechas navideñas, nos hicieron un hueco y nos atendieron con mucho gusto. La comida…Más']","['... café baristas cerveza metodología de tiraje vino su000lería ... © Restaurante La Roca Bilbao • Ercilla Kalea 1 48009 Bilbo Bizkaia • Tel...', '169 opiniones#175 de 987 restaurantes en Bilbao€€ - €€€BarMediterráneaEuropea ... Atmósfera: 4. LA ROCA Bilbao - Abando - Menú Precios y Restaurante Opiniones -...', 'La Roca es restaurante barra de pinchos lugar de picoteo bar de copas cafetería es todo eso y más porque nuestra cocina está abierta todo el día.']"
La DulceRía,,80,"2,0",1-10€,,"Mercado de la Ribera, Gastrobar Nº2, Calle de Ribera S/N, 48005 Bilbao, Biscay","{'miércoles': ['8:00–23:00'], 'jueves': ['8:00–23:00'], 'viernes': ['8:00–23:30'], 'sábado': ['8:00–23:30'], 'domingo': ['9:00–23:00'], 'lunes': ['8:00–23:00'], 'martes': ['8:00–23:00']}",,"['Hemos pecado de ingenuos y no hemos mirado las reseñas ni preguntado precios antes de pedir… 14,25€ dos cachitos de tarta y dos cafés, ni en el hotel Sacher de…Más', 'Que tomadura de pelo, un te y un trozo de bizcocho 7,40€. Ni que estuviéramos en Nueva York. Por cierto, el bizcocho, bastante normalito.…Más', 'Las personas que atienden, correctas y amables. Sin embargo, cuando vas a mirar los dulces o postres no se ven los precios por ningún lado. O al menos el día…Más']","['El restaurante La DulceRia de la Ribera está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 5; Servicio: 4.5; Calidad/precio:...', 'Local especializado en dulces repostería zumos chocolates cafés infusiones. Podrá disponer de todo tipo de repostería para el momento del desayuno...', 'Ofrecemos: Dulces y postres: Pasteles helados y tés. También café y zumos naturales. Indispensable: Disfrutar de un café y un postre en la terraza del Mercado...']"
Bar Café Auskalo,,31,"4,1",30-40€,,"Bailén Kalea, 23, Ibaiondo, 48003 Bilbo, Bizkaia","{'miércoles': ['6:45–22:30'], 'jueves': ['6:45–22:30'], 'viernes': ['6:45–24:00'], 'sábado': ['6:45–24:00'], 'domingo': ['Cerrado'], 'lunes': ['6:45–22:30'], 'martes': ['6:45–22:30']}",,"['Antes hacían unos bocadillos de Kefta espectaculares, pero han bajado la calidad.El za-za muy rico.…Más', 'Muy bien, bien de precio merece la pena ir.', 'Ambiente 100% marroquí 😍😍…Más']","['¿Buscas un ambiente diferente? Este es uno de los mejores restaurantes de comida casera de Bilbao. Es un lugar de encuentro felíz para compartir y disfrutar', 'El bar Bilbao se encuentra Bailén Kalea 23 48003 Bilbao. Café Auskalo Bilbao en el mapa de Schlouk con toda la información: horarios de apertura...', '2 sept 2023 — En esta website encontrarás el menú completo Café Auskalo de Bilbao. Actualmente hay 3 comidas y bebidas disponibles. Para ofertas cambiantes...']"
Aitzgorri Restaurante,,44,"4,5",10-20€,,"Iturribide Kalea, 70, Ibaiondo, 48006 Bilbo, Bizkaia",{},944 33 83 28,"['Hemos estado 5 días en Bilbao y este fue sin duda el mejor restaurante de los que probé.…Más', 'Bar-restaurante de barrio con menu variado y economico.Cerca del casco viejo,donde los precios son algo mas caros por el turismo', 'Un trato muy agradable y una relación calidad/precio muy buena. Los postres hechos caseros y riquísimos!…Más']","['Encuentra el bar restaurante Aitzgorri donde comer menú del día casero y a buen precio en el casco viejo de Bilbao.', 'Calle Iturribide 70 48006 Bilbao. Vizcaya. Obtener indicaciones de como llegar. Latitud: 43° 15\' 24480"" N Longitud: -2° 55\' 0840"" O.', '13 feb 2024 — Lugar fa000iar a la hora de comer. Pero divertido y juvenil por las noches. La comida casera e increíblemente rica. Recomiendo en concreto el...']"
Bar Restaurante Mallona,,8,"4,8",,,"Begoñako Andra Maria Kalea, 2, 48006 Bilbo, Bizkaia","{'miércoles': ['8:00–22:00'], 'jueves': ['8:00–22:00'], 'viernes': ['8:00–22:00'], 'sábado': ['9:00–22:00'], 'domingo': ['9:00–16:00'], 'lunes': ['8:00–22:00'], 'martes': ['8:00–22:00']}",,"['Disfrute del visionado de varios partidos del Athletic durante mi breve paso por el Solokoetxe F.C', 'El mejor bar de Bilbao sin duda…Más', ""N'hésitez pas à monter les marches si vous êtes dans le casco viejo car la récompense est en haut. Assiette de charcuterie énorme pour 10 euros et proprio super…Más""]","['BAR RESTAURANTE MALLONA en BILBAO Virgen de Begoña 2 48006 BILBAO.', 'Restaurantes cerca de Calzadas de Mallona · Plaza Unamuno · Cafe bar geltoki · Bar Bacaicoa · Geuria Merkatua · Casco Viejo · Bilbao Doner Kebab · Beetle Bilbao.', '2 ene 2024 — Mallona Bi Berria n.º 788 entre los pubs y bares de Bilbao: 24 opiniones y 1 foto detallada. Localízalo en el mapa y llama para reservar...']"
La Viña del Ensanche,Menú degustación y pinchos vascos con especialidades como el jamón ibérico de bellota en un bar tradicional.,46000,"4,5",€€,,,"{'miércoles': ['10:00–22:30'], 'jueves': ['10:00–22:30'], 'viernes': ['10:00–22:30'], 'sábado': ['13:00–22:30'], 'domingo': ['Cerrado'], 'lunes': ['Cerrado'], 'martes': ['10:00–22:30']}",,"['Me gustaría elogiar una camarera, cuyo nombre es Daniela. Ella tiene atención esmerada y su sonrisa es inolvidable. Y luego para la cena: ¡Fue una experiencia…Más', 'Mi sitio favorito de Bilbao junto a Él Globo que además están uno al lado del otro. El jamón de este sitio (Joselito) está espectacular, y tienen un revuelto…Más', 'Excelente!! Riquísimo todo, las carrilleras ibéricas brutales, de las mejores que probé y súper bien de precio. Estuvimos 2 días en Bilbao, el primer día fuimos allí por recomendación y a…Más']","['Horario. Bar terraza y taller. Martes a viernes: de 10:00 a 22:30. Sábado: de 13:00 a 22:30. Tienda. Martes a viernes: de 10:00 a 14:00 y de 17:00 a 20:00.', 'El restaurante La Viña del Ensanche está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4.5; Calidad/precio: 4...', 'Carta La Viña del Ensanche. Menú. Facebook · Twitter ... © 2024 Carta La Viña del Ensanche · Funciona con WordPress. Ir arriba ↑ Subir ↑']"
Santuario Pub Bilbao,,96,"4,5",1-10€,,"Barrenkale, 17, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['Cerrado'], 'jueves': ['Cerrado'], 'viernes': ['19:00–3:00'], 'sábado': ['17:00–3:00'], 'domingo': ['Cerrado'], 'lunes': ['Cerrado'], 'martes': ['Cerrado', 'Confirmado por esta empresa hace 11 semanas']}",,"['Lo hemos pasado súper bien! Buen ambiente, buena música y buenas copas.…Más', 'Me encanta este sitio para ir con mis amigas!! Los camareros majisimos! Volveremos sin dudaa…Más', 'Excelente!\nAcudimos después de la cena de empresa por recomendación de un compañero y…Más']","['Os esperamos esta noche como todos los sábados a partir de las 8 estamos abiertos. Ven a disfrutar y a bailar con nosotros! Estamos en Barrenkale...', 'Santuario Pub Bilbao es un pub ubicado en el Casco Viejo de Bilbao y que se define como religiosamente incorrecto. Programa música de todos los tiempos y...', 'Discoteca y Pub de noche. Ven a bailar con nosotros los mejores éxitos del momento y del pasado. ¡Buen. \U000f1676. Follow. \U000f07dd. Posts · About. Photos.']"
The Craft Tabeerna,,146,"4,7",1-10€,,"Txakur Kalea, 4, Ibaiondo, 48005 Bilbo, Bizkaia","{'miércoles': ['17:00–23:00'], 'jueves': ['17:00–24:00'], 'viernes': ['12:00–2:00'], 'sábado': ['12:00–2:00'], 'domingo': ['12:00–22:00'], 'lunes': ['Cerrado'], 'martes': ['17:00–23:00', 'Actualizado por esta empresa hace 2 semanas']}",,"['Gran variedad de cervezas artesanales y variedad de pintxos y comida para acompañar. Me encanta la decoración y disposición de las mesas y la atmósfera que se respira en el bar. Fa…Más', 'Bonito bar donde beber unas buenas cervezas artesanas. Muchas de ellas locales de la marca Laugar, otras de proximidad y otras del resto de España o incluso…Más', 'Sitio alucinante para amantes de las cervezas, mi mujer y yo vamos siempre que pasamos por ahí. Gran variedad de birras y todas artesanales y muy ricas. Si tienes dudas de que …Más']","['1106 Followers 148 Following 123 Posts - See Instagram photos and videos from The Craft Tabeerna @thecrafttabeerna', 'The Craft Tabeerna Calle del Perro Bilbao España.', '24 feb 2024 — The Craft Tabeerna n.º 112 entre los pubs y bares de Bilbao: 137 opiniones y 17 fotos detalladas. Localízalo en el mapa y llama para...']"
La Camelia Vegan Bar,Bar minimalista de diseño con menú vegano y bebidas.,15000,"4,4",10-20€,,,{},,"['Vinimos porque ya la filosofía que vinimos en internet de este sitio nos gustó. Somos vegetarianos y nos cuesta mucho encontrar sitios para comer que lo Sean. ……Más', 'Todo delicioso, la camarera muy amable y atenta.\nPedimos unos makis (solo dos porque no teníamos mucha hambre pero los queríamos…Más', 'He venido con mi padre no vegano y nos ha encantado!!! La comida un 10, los sabores un 10 y la atención otro 10, me ha parecido brutal!! Es un local pequeñito…Más']","['La Camelia: restaurante vegano y vegetariano en Bilbao. Deliciosa comida vegana menú saludable y ambiente acogedor. ¡Reserva y disfruta de una experiencia...', 'La Camelia Vegan Bar · Puntuaciones y opiniones · Detalles · Ubicación y contacto. Calle Villarias 3 48001 Bilbao España.', 'Este jueves a las 19 os esperamos en la inauguración de TxuKrut en San Francisco 25....nuevo espacio vegano en Bilbao! Os esperamos a todos!!']"
Bar Lamiak,,818,"4,3",1-10€,,"Pilota Kalea, 8, Ibaiondo, 48005 Bilbo, Bizkaia",{},,"['Estuvimos hace un par de semanas por las fiestas de la paloma.\nEstábamos sentados en la barra y el espectaculo ofrecido por el encargado fue…Más', 'Un buen sitio para tomar unos mojitos en el Casco Viejo de Bilbao. No tiene muchas opciones de copas a elegir, pero lo que pedimos nos gustó. Mojito rico y de…Más', 'Lo bueno: ambiente agradable, una tarta rica.\nLo malo: ración de tarta que ha ido disminuyendo hasta llegar a ser…Más']","['Bar grande con 2 plantas en el Casco Viejo de Bilbao. La parte de arriba es ... LAMIAK Bilbao - Fotos Número de Teléfono y Restaurante Opiniones - Tripadvisor.', 'Situada en pleno Casco viejo de Bilbao el Lamiak es un establecimiento muy grande y con gran ambiente. Perfecto para tomar un cafecito con un trozo de sus...', 'El Lamiak está situado en el Casco Viejo. Es un local muy espacioso bien decorado acogedor y de dos alturas. En la segunda planta la más tranquila...']"
Txokomex,Micheladas y nachos en pequeña taquería mexicana revestida con azulejos de colores y decorada con fotografías.,1000,"4,4",10-20€,,"Barrenkale Kalea, 22 Barrenkale Kalea, 11 Pérez Galdós K., 15, Abando, 48010, 48005 Bilbo, Bizkaia",{},,"['La comida estaba buena pero tampoco nada que sorprenda al paladar, el servicio deja un poco que desear, nos tocó un camarero que no nos ponía muy buenas caras.…Más', 'Una joya en medio de Bilbao. Excelente sazón y muy buenas porciones. La presentación de los platillos también estuvo muy buena.…Más', 'No llegamos a comer porque solo fuimos a tomar, pero el local mucho encanto, buena música y servicio simpático. La carta se veía completa y buena variedad de cervezas y bebida. …Más']","['Barrenkale Kalea 11 y 22 48005 Bilbao · Balendin de Berriotxoa 17 bajo 48970 Basauri. ACTUALMENTE NO DISPONEMOS DE SERVICIO A DOMICILIO · Dr Areilza 44 48010...', 'El restaurante Txokomex está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 4; Calidad/precio: 4...', 'Takeria Basauri: 94697104 Takeria Indautxu: 944328063 Takeria Barrenkale |V-S-D| 944163587. Barrenkale 22 Bilbao Spain 48005.']"
Zaharra - Albia,,425,"4,0",1-10€,,"Mazarredo Zumarkalea, 6, Abando, 48001 Bilbo, Bizkaia",{},,"['Bonito local, muy buen aprovechado el espacio.Los pintxos exquisitos, el personal rápido y profesional. Relación calidad precio de 10. A destacar el la bola de pintxo rellena …Más', 'Taberna de pintxos con una barra llamativa y variedad de tortillas, pintxos, bocadillos y ensaladas saludables.…Más', '🔵 Prefiero otras opciones 👇🏼\nEl local y la atención están bien, la calidad y sabor buena, pero me parece un…Más']","['Plaza Nueva 4 48005. Bilbao +34 944 159 433. Colón de Larreategui 13 48001. Bilbao +34 944 362 474. Doctor Areilza 15 48011. Bilbao +34 944 418 360. Bienvenidos.', 'Mercure Bilbao Jardines de Albia. 1.054 opiniones. A 018 km. Latroupe La ... ZAHARRA Bilbao - Colon de Larreategui 13 Abando - Número de Teléfono y...', 'Consigue las mejores ofertas para Zaharra - Albia en Bilbao y conoce la nota y posición en el ranking de GastroRanking.']"
