title,description,n_reviews,stars_avg,price_range,facilities,street,opening_hours,phone_number,featured_reviews,extra_content
Restaurante Porrue,Restaurante sofisticado de cocina vasca creativa con productos de temporada y proximidad menú degustación y maridaje de vinos.,959,"4,4",Más de 100€,Es obligatorio hacer una reserva· Sirve buenos cócteles,"Alameda de Recalde, 4, BJ, Abando, 48009 Bilbao, Biscay","{'sábado': ['13:00–24:00'], 'domingo': ['13:00–17:00'], 'lunes': ['13:00–24:00'], 'martes': ['13:00–24:00'], 'miércoles': ['13:00–24:00'], 'jueves': ['13:00–24:00'], 'viernes': ['13:00–24:00']}",944 23 13 13,"['El sitio carece de sentido alguno. La atención del servicio ha sido excepcional, el lugar es hermoso y sumamente tranquilo. La vajilla era de una belleza…Más', 'A unos metros del Guggenheim se encuentra este templo gastronómico que va a cumplir con las expectativas de más exigente. Cortesía de la casa una empanada de ……Más', 'Primera vez en Porrue y nos encantó. Pedimos unas setas fuera de carta que estaban realmente ricas y una carne que era mantequilla, perfectamente cocinada, de…Más']","['Restaurant · Jatetxea Porrue Alameda Recalde 4 · Bilbao Phone +34 94 423 13 13 Alameda Recalde 4 · Bilbao Reservas +34 94 423 13 13 Porrue Restaurant...', 'Y hubo que cenar 🍽️ Porrue es un #restaurante sofisticado de cocina vasca creativa con productos de temporada y proximidad ubicado en el entorno de Museo...', 'Horarios Cerrado ahora · Lunes de 13:00 a 00:00 · Martes de 13:00 a 00:00 · Miércoles de 13:00 a 00:00 · Jueves de 13:00 a 00:00 · Viernes de 13:00 a 00:00...']"
Restaurante Víctor Montes,Mítico restaurante de pinchos vascos en lo que fue un antiguo mercado con una fachada con pinturas decorativas.,3000,"4,3",€€,Tiene terraza· Sillas altas disponibles,"Pl. Nueva, 8, Ibaiondo, 48005 Bilbao, Biscay","{'sábado': ['11:00–24:00'], 'domingo': ['11:00–23:00'], 'lunes': ['11:00–23:00'], 'martes': ['11:00–23:00'], 'miércoles': ['11:00–23:00'], 'jueves': ['11:00–23:00'], 'viernes': ['11:00–24:00']}",944 15 70 67,"['Una cena espectacular. La atención y recomendaciones de Luisa fueron fundamentales para poder cenar de lujo en este local tan típico de Bilbao. La comida muy rica: pulpo, chipiron…Más', 'Desde que entras por la puerta ya merece la pena. Hemos acudido a cenar sin reserva y, pese a ser sábado y el volumen de clientes, en escasos minutos nos han…Más', 'una sola referencia gastronómica en nuestra ciudad. representa pasado, presente y futuro. Tengo mucho de la vuelta que se ha dado al local y el cuidado que ……Más']","['Restaurante Víctor Montes Plaza Nueva 8 48005 Bilbao Bizkaia España Teléfono: 944 157 067 info@victormontes.com. Copyright © 2024. Todos los derechos...', 'El restaurante Victor Montes Restaurante está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 4; Calidad/precio:...', 'Restaurante Víctor Montes Plaza Nueva 8 48005 Bilbao Bizkaia España Teléfono: 944 157 067 info@victormontes.com. Copyright © 2024. Todos los derechos...']"
Bocadero Restaurant,,28000,"4,0",10-20€,,,{},,[],[]
Odoloste Restaurante,Restaurante acogedor y moderno con platos creativos de cerdo postres caseros y una amplia carta de vinos.,446,"4,4",50-60€,,"Alameda de Recalde, nº11, Abando, 48009 Bilbao, Biscay","{'sábado': ['13:00–15:30', '20:30–22:30'], 'domingo': ['13:00–15:30'], 'lunes': ['13:00–15:30'], 'martes': ['Cerrado'], 'miércoles': ['Cerrado'], 'jueves': ['13:00–15:30', '20:30–22:00'], 'viernes': ['13:00–15:30', '20:30–22:30', 'Actualizado por esta empresa hace 9 semanas']}",690 19 26 28,"['Fuimos a comer y nos dejamos recomendar por el chef. Todos los platos, absolutamente geniales. Sabores muy buenos acompañados de una gran presentación. Para…Más', 'Recomiendo al 100% Trato inmejorable, los camareros han sido muy agradables y atentos. Un verdadero placer. La comida ha sido espectacular. Cada plato nos ha…Más', 'Fuimos al lugar para celebrar nuestro aniversario y la verdad que me sorprendió, por el uso tan diferente del cerdo. Desde el primer plato hasta el último eran…Más']","['Odoloste un espacio diseñado para disfrutar de la gastronomía desde sus raíces. A tan solo 100 metros del Museo Guggengeim en Bilbao.', 'Descubre nuestra deliciosa carta en Odoloste. Productos de alta calidad y temporada en platos con sabor y presentación únicos. Menús degustación disponibles...', 'Restaurante con un servicio y una cocina de 10. Ambiente muy acogedor atención impecable y platos donde se encuentra el gusto por la cocina.']"
Restaurante Pentxo,Restaurante tradicional de pinchos y platos clásicos de la cocina local con menú.,2000,"4,3",10-20€,Tiene terraza· Sillas altas disponibles,"C. Belosticalle, 20, Ibaiondo, 48005 Bilbao, Biscay","{'sábado': ['8:00–21:00'], 'domingo': ['Cerrado'], 'lunes': ['8:00–21:00'], 'martes': ['8:00–21:00'], 'miércoles': ['8:00–21:00'], 'jueves': ['8:00–21:00'], 'viernes': ['8:00–21:00', 'Actualizado por teléfono hace 7 semanas']}",944 16 94 72,"['Nos llevamos una muy buena experiencia. La comida fantástica. El servicio muy amable y muy atento.…Más', 'Menú del día 20€ Excelente\nEl servicio muy amable.…Más', 'Hay un dicho que dice mas o menos "" Veinte años en Roma y no conoces el Vaticano"", pues bien eso es lo que nos ha ocurrido a nosotros siendo de Bilbao de siempre y desconocer este …Más']","['Restaurante Cafetería Pentxo. Desayunos y comidas económicas en el centro del Casco Viejo de Bilbao. Comida casera menús del día montaditos pinchos...', 'El restaurante Restaurante Cafetería Pentxo está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4.5; Calidad/...', '24 oct 2023 — ... Pentxo que no da cenas y cierra domingos y festivos ha encontrado su lugar en internet. Pentxo. Dirección: Belostikale 20. Bilbao.']"
Cafeteria Visenta Ledesma,,343,"3,8",1-10€,,"Ledesma Musikariaren Kalea, 7, Abando, 48001 Bilbo, Bizkaia","{'sábado': ['11:00–0:30'], 'domingo': ['Cerrado'], 'lunes': ['10:30–23:00'], 'martes': ['10:30–23:00'], 'miércoles': ['10:30–23:00'], 'jueves': ['10:30–23:00'], 'viernes': ['10:30–23:00']}",944 05 62 50,"['Pintxos muy ricos, en especial, el erizo y el ee cecina con foie.\nCamarera no es la alegría de la huerta pero correcta.\nPrecios normales para estar de tapeo en Bilbao.…Más', 'La verdad es que los pintxos estaban buenos, pero la falta de limpieza e higiene de varios elementos en la barra y en el baño, te hacen comerlos con recelo...…Más', 'Un sitio de pintxos en una de las calles más populares de pintxos de Bilbao.…Más']","['Ubicación y contacto. C/ Ledesma Musikariaren 7 48001 Bilbao España.', '15 nov 2023 — En este local puedes hacer reservaciones simplemente llamando al número +34944056250. En la website del restaurante visentabilbao.com podrían...', '16 ene 2024 — De acuerdo con las opiniones de los críticos aquí sus camareros ofrecen una deliciosa cerveza un insuperable vino y una irresistible ginebra.']"
EL MARQUÉS DE AJURIAGUERRA,,290,"3,9",€€,Tiene terraza· Sirve buenos cócteles,"Calle Juan Ajuriaguerra Kalea, 13, Abando, 48009 Bilbo, Bizkaia","{'sábado': ['10:00–24:00'], 'domingo': ['10:00–24:00'], 'lunes': ['Cerrado'], 'martes': ['10:00–24:00'], 'miércoles': ['9:00–24:00'], 'jueves': ['9:00–24:00'], 'viernes': ['9:00–24:00']}",,"['En una muy buena zona de Bilbao, con muchos bares a elegir destaca sin duda este. Antigua Marisquería el Marqués, ahora el de Ajuriaguerra con nuevo dueño,…Más', 'Materia prima mal descongelada y peor cocinada a precio de un dos estrellas. La camarera lenta y despistada. El lugar ha quedado bonito después de la reforma ……Más', 'El jamón estaba espectacular. En general hemos comido muy bien y raciones generosas. Las zamburiñas tenían unas salsas muy originales. Lo recomiendo']","['Ubicación y contacto. Calle Juan Ajuriaguerra 13 48009 Bilbao España. Abando. A 04 km de Museo Guggenheim Bilbao. Llamar · Mejora este perfil. ¿Ofrece este...', 'Horarios de apertura · lunes: 07:00 - 00:00 h. · Hoy martes: 07:00 - 00:00 h. · miércoles: 07:00 - 00:00 h. · jueves: 07:00 - 00:00 h. · viernes: 07:00 - 00:00...', '13 feb 2024 — Aquí te van a ofrecer un pescado perfectamente elaborado. Su insuperable vino está entre las bebidas más solicitadas de EL MARQUÉS DE...']"
Copper Deli Mazarredo,,684,"4,5",10-20€,No se aceptan reservas· Se sirven platos veganos· Hay menú infantil,"Mazarredo Zumarkalea, 6, Abando, 48001 Bilbo, Bizkaia",{},946 57 08 99,"['Sitio ideal para comer sandwiches de estilo diferente a lo que se come por la zona.…Más', 'Sandwiches pastrami y pavo/curry muy ricos. Las mujeres que llevan el servicio agradables y atentas.…Más', 'Inmejorable lugar para comer los mejores sandwiches de Bilbao, saludables y sabeosísimos. Mi favorito el de Salmón doble,... Brutal!!! Si tienes perro, puedes ir con ellos y serás bien reci…Más']","['En Copper Deli nos encanta la comida sana cremas caseras sándwiches originales focaccias postres saludables opciones veganas y sin gluten.', 'El restaurante Copper Deli Mazarredo está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4; Calidad/precio: 4...', 'Comida rápida saludable. Sándwiches naturales pan de masa madre ensaladas cremaszumos detox s. \U000f1676. Seguir. \U000f07dd. Publicaciones.']"
Art Bilbao,Coctelería vistosa con terraza cubierta a pie de calle y narguiles.,548,"4,1",10-20€,Se permite traer comida del exterior· Tiene terraza· Se admiten perros,"Alameda de Recalde, 43, Abando, 48008 Bilbao, Biscay","{'viernes': ['8:00–3:00'], 'sábado': ['10:00–3:30'], 'domingo': ['Cerrado'], 'lunes': ['Cerrado'], 'martes': ['8:00–23:00'], 'miércoles': ['8:00–23:00'], 'jueves': ['8:00–1:00', 'Actualizado por esta empresa hace 11 semanas']}",946 03 18 71,"['Ya que no nos habíamos ido, nunca hemos intentado cenar. el lugar está definitivamente fantásticamente decorado. en cuanto al precio de calidad de la cantidad ……Más', 'Mi experiencia ha sido pésima, está claro que te echan a la calle cuando no res clientela que le pides una explicación de porqué le da la mesa a otros clientes…Más', 'Agradable pero cocktailes sin alcohol sólo 2. No tenían San Francisco que es el más famoso de los de sin alcohol ni Virgin colada. Tampoco cafetera abierta y no eran ni las 20h…Más']","['Es un bar que quiere ir de exclusivo un quiero y no puedo. Mala calidad camareros no profesionales tonterías varias como realizar reservas solo por...', 'Mejor bar de ocio nocturno de #Bilbao 946 031 871 Etiquetanos en tus fotos: #artbilbao ¡Y mucho más! Solo mayores de 22 años. www.artbilbao.es.', 'DÓNDE ESTAMOS: Alameda de Recalde 43. 48008 Bilbao Vizcaya. Telf.: 944 10 49 87. HORARIO:.']"
BRASERIA BILBAO,,783,"3,7",20-30€,Tiene terraza· Hay menú infantil,"Egia Jeneralaren K., 21, Abando, 48010 Bilbao, Biscay","{'sábado': ['11:00–17:00', '19:30–23:00'], 'domingo': ['11:00–17:00', '19:30–23:00'], 'lunes': ['11:00–17:00', '19:30–23:00'], 'martes': ['11:00–17:00', '19:30–23:00'], 'miércoles': ['Cerrado'], 'jueves': ['11:00–17:00', '19:30–23:00'], 'viernes': ['11:00–17:00', '19:30–23:00']}",946 00 08 10,"['Pedimos pollo a la brasa, chorizo criollo y costillas. El chorizo y las costillas si estaban ricos, correspondían al precio. El pollo era sin mas, como el que…Más', 'De mal en peor, el trato nunca a sido su fuerte pero la comida era exquisita, de un tiempo para acá la comida ya no es lo era y ahora me topo con que mi madre…Más', 'Ambiente tranquilo, sitio amplio, la comida bien. Pedimos el canal gratuito de deportes en la tv (sin sonido), pero ""no les funcionaba"".…Más']","['Brasería Bilbao · Puntuaciones y opiniones · Detalles · Ubicación y contacto. Calle General Eguía 21 48010 Bilbao España.', 'Brasería Bilbao · Ofertas · Entrantes · Pica Pica · Ensaladas · A la Brasa · Bocadillos · Postres · Bebidas. Agua Mineral 0.33L.', 'Restaurante brasería situado en la zona centro de Bilbao especializado en carnes al punto. En pleno centro de Bilbao se encuentra la Brasería Bilbao...']"
Valparaíso,,355,"3,9",10-20€,,"Colón de Larreátegui K., 33, Abando, 48009 Bilbo, Bizkaia","{'sábado': ['7:00–22:00'], 'domingo': ['Cerrado'], 'lunes': ['7:00–22:00'], 'martes': ['7:00–22:00'], 'miércoles': ['7:00–22:00'], 'jueves': ['7:00–22:00'], 'viernes': ['7:00–22:00']}",944 23 14 32,"['La mejor relación calidad precio de todo Bilbao. Repito seguro. El Menú que tiene 2 platos y postre estaba riquísimo.', 'Una pena que un sitio que se podía gestionar de una manera mucho mejor funcione así la atención deja mucho desear la espera es eterna no es para ir con prisa…Más', 'Muy buen servicio, la tortilla de patata que hacen es top top! Lo que no mola nada es el ambiente clasista que tienen dentro del local, pero es algo normal por esas zonas.…Más']","['7 oct 2023 — Restaurante Valparaíso para reservas peticiones o cualquier otra ... Dirección. Colón de Larreategui 33 Bilbao Vizcaya 48009. Contacto.', 'El restaurante Valparaiso está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4.5; Servicio: 4; Calidad/precio: 4.5...', 'Disponemos de menús especiales confeccionados a medida para grupos durante todo el año bajo reserva así como un menú Aste Nagusia en fiestas de Bilbao y un menú...']"
Old Shanghai,Decoración al estilo de Shanghai de principios del s.XX y carta con recetas de la gastronomía asiática.,22000,"4,1",10-20€,Tiene terraza· Sillas altas disponibles,"Ledesma Musikariaren Kalea, 10-BIS, Abando, 48001 Bilbo, Bizkaia","{'sábado': ['13:00–16:00', '20:30–24:00'], 'domingo': ['13:00–16:00', '20:30–24:00'], 'lunes': ['13:00–16:00', '20:30–24:00'], 'martes': ['13:00–16:00', '20:30–24:00'], 'miércoles': ['13:00–16:00', '20:30–24:00'], 'jueves': ['13:00–16:00', '20:30–24:00'], 'viernes': ['13:00–16:00', '20:30–24:00']}",946 00 59 91,"['Muy buen ambiente. Fuimos dos personas y nos dejaron sentarnos en mesa de cuatro para estar más cómodos. Un servicio muy atento. Hay menú del día por unos 14€.…Más', 'Muy recomendable! Excelente ubicación, al lado del metro. Un sitio acogedor para comer, aunque un poco bullicioso debido a que siempre está a tope. A pesar de…Más', 'Muy buen ambiente. Fuimos dos personas y nos dejaron sentarnos en mesa de cuatro para estar más cómodos. Un servicio muy atento. Hay menú del día por unos 14€. ……Más']","['Sumérgete en la tradicional cultura gastronómica china en pleno centro de Bilbao.', 'El restaurante Old Shanghai está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 3.5; Servicio: 3.5; Calidad/precio: 3.5...', 'Old Shanghai Bilbao Bilbao. 240 Me gusta · 1.423 personas estuvieron aquí. Sumérgete en la más tradicional cultura gastronómica china.']"
Penguin Bar,Moderno local de aire informal con muebles eclécticos que sirve cafés de especialidad y cervezas artesanas.,871,"4,4",10-20€,Sirve buenos cócteles· No se aceptan reservas· Se admiten perros,"Gregorio de la Revilla Zumarkalea, 8, Abando, 48011 Bilbo, Bizkaia","{'sábado': ['17:00–1:00'], 'domingo': ['Cerrado'], 'lunes': ['Cerrado'], 'martes': ['17:00–23:00'], 'miércoles': ['17:00–23:00'], 'jueves': ['17:00–23:00'], 'viernes': ['17:00–1:00', 'Actualizado por teléfono hace 9 semanas']}",,"['Precioso bar cuya especialidad son las cervezas artesanas. El local es amplio y está muy bien decorado. Tienen 16 grifos de cervezas artesanas diferentes y…Más', 'El garito está bien situado, es bonito y el ambiente agradable, pero...\nFuimos un día a probar sus 12 cañeros, eran las 19pm …Más', 'Un ambiente centrado en la experiencia de probar una cerveza de calidad y de diferentes países. Dado que su atractivo es la cerveza y la variedad que tienen de esta no sirven ninguna …Más']","['El restaurante Penguin Bar está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 3.5; Servicio: 4.5; Calidad/precio: 3.5...', 'Local para los entusiastas de la cerveza artesana. 16 cañeros craft beer cervezas de temporada y coctelería. M-J 17:00-23:00 V-S 17:00-01:00.', 'Penguin Bar Bilbao Bilbao Spain. 3011 likes · 4 talking about this · 798 were here. 16 cañeros de CRAFT BEER Café de ESPECIALIDAD del tostador KAITXO...']"
Serantes III,Vivero propio y barra de raciones en marisquería y restaurante con lámparas de pared y cuadros clásicos.,968,"4,2",€€€,Tiene terraza· Tiene Wi-Fi· Sillas altas disponibles,"Mazarredo Zumarkalea, 75, Abando, 48009 Bilbo, Bizkaia","{'sábado': ['10:00–1:00'], 'domingo': ['10:00–1:00'], 'lunes': ['Cerrado'], 'martes': ['9:00–1:00'], 'miércoles': ['9:00–1:00'], 'jueves': ['9:00–1:00'], 'viernes': ['9:00–1:00']}",944 24 80 04,"['Muy buena calidad. Ambiente bastante bueno, cálido y cómodo. Los camareros muy amables y atentos. Todo lo que hemos comido estaba espectacular, y los postres caseros y bu…Más', 'Producto excepcional. Si vas buscando un buen marisco. Este es tu sitio ideal. El precio concuerda con la calidad del producto es excelente. Todo de maravilla…Más', 'Es un bar qué todo lo que tiene es bueno es cómodo y tiene una buena terraza para estar sentado fuera como los otros dos Serántes que hay es algo caro pero merece la pena p…Más']","['Restaurante y marisquearía con tres locales y más de 60 años en Bilbao. Bastión de la cocina tradicional vasca en el centro de Bilbao.', 'El restaurante Restaurante Serantes III está puntuado por los viajeros de Tripadvisor según las categorías siguientes: Comida: 4; Servicio: 4; Calidad/precio: 3...', '5 ago 2022 — Restaurante Serantes III se localiza en la Calle Alameda Mazarredo 75 de Bilbao una marisquería fa000iar y elegante especialiazada en cocina...']"
